repo_url,issue_number,pr_url,commit_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1546,https://github.com/hyrise/hyrise/pull/2526,https://github.com/hyrise/hyrise/commit/c9df534847a5d1909bb80b68f3b17f482f0fcd9f,https://github.com/hyrise/hyrise/commit/1a86195dc106b757286b258c770dfa9386e01e91,https://github.com/hyrise/hyrise/commit/93239b7c2331d2c2e169038bfe7712bfd8a709df,https://github.com/hyrise/hyrise/commit/d0ce692dac8155657575d505c67bee5771a41ff1,https://github.com/hyrise/hyrise/commit/7b0410f185f5512c1e11b5ca1904c2ed42e76154,https://github.com/hyrise/hyrise/commit/e2f2609b645ecb0392bc328f2e2339dc18e06010,https://github.com/hyrise/hyrise/commit/57f2530883c80eee0fef1697fb5df7a36ba29102,https://github.com/hyrise/hyrise/commit/de2180cc6dd6e68d97ff38a43685c9a927111609,https://github.com/hyrise/hyrise/commit/894a2d9ee4abef1cc5a4f9a4219748bdf3b9862e,https://github.com/hyrise/hyrise/commit/2a59a6deaf61c225feb8c094de8fb688d44fe4fc,https://github.com/hyrise/hyrise/commit/f30c3c1e8af493dfd4460bfecedb88ec7dfd2d46,https://github.com/hyrise/hyrise/commit/b0299b548893c9a670f0e65b6e194683b560a79d,https://github.com/hyrise/hyrise/commit/c5abc65648556dffe9baa11c32a7f0877edb36d2,https://github.com/hyrise/hyrise/commit/5b9302ba9ff1491a5c66ec771a62c99bd9728f81,https://github.com/hyrise/hyrise/commit/9ddf68a932df3319a9a493d223cba0b91625e8db,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1546,https://github.com/hyrise/hyrise/pull/2070,https://github.com/hyrise/hyrise/commit/51d2b23dc5ebde62d22616ee529acf21c5b81ca6,https://github.com/hyrise/hyrise/commit/d2c6d1048124e0b4de83f4a8d3a257ea0d3de5a3,https://github.com/hyrise/hyrise/commit/7d321b2302fc230610c97f26f7b7f22fdc337b01,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1546,https://github.com/hyrise/hyrise/pull/2307,https://github.com/hyrise/hyrise/commit/27a69091968032ec247666e2e6cbb41a54c56a3d,https://github.com/hyrise/hyrise/commit/1c6456371b6805b96a357c39db4dcd176553d022,https://github.com/hyrise/hyrise/commit/d7ff5cddfb28896142fbaf41ec04d34f615eb170,https://github.com/hyrise/hyrise/commit/5a70773594c13b7dc056f679a70262a07f58acaa,https://github.com/hyrise/hyrise/commit/2c87efe70d11d05dc59ffeaaf1ef7d24d610c6d3,https://github.com/hyrise/hyrise/commit/5d10fddcccb9a8a55524b3b31df7b4ce9b3960e8,https://github.com/hyrise/hyrise/commit/b483d25b78bd3563cd37df4fd92564bb43336bc9,https://github.com/hyrise/hyrise/commit/9c9a8305154f3e36dae6821086abe837ad48ad6a,https://github.com/hyrise/hyrise/commit/46489322a5ee275af956f5bb8f0573cb2bd63538,https://github.com/hyrise/hyrise/commit/8672ecebd88ee76d0898093b804fce767df2c2d2,https://github.com/hyrise/hyrise/commit/f7c06fcae10ccc11388fe7d703ea6d93ae85ff9f,https://github.com/hyrise/hyrise/commit/516021e33954150b345b1f1b4fceecf9180d126f,https://github.com/hyrise/hyrise/commit/9319a48a0e9ee9074cd28e902610950c641cc07b,https://github.com/hyrise/hyrise/commit/7e7d7a413df26cda1717c452d2b38a05c6e5382c,https://github.com/hyrise/hyrise/commit/135e4af4fb251b5ffbde703606d5dd33cafcfdd9,https://github.com/hyrise/hyrise/commit/e44492bd39e6c8e278e73b4ad6a5dbca82f7901b,https://github.com/hyrise/hyrise/commit/298ad7a481a27a93bb09e41d13ea33cc4ad11042,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1546,https://github.com/hyrise/hyrise/pull/2239,https://github.com/hyrise/hyrise/commit/aab7ddc13304199a70602995a8d90673c573ff5b,https://github.com/hyrise/hyrise/commit/6092fe73779267bec92a05d627468a6ca70351af,https://github.com/hyrise/hyrise/commit/e70fccbcce12c90aa68ca5b5c78e999443fc6be1,https://github.com/hyrise/hyrise/commit/2480aea7225d0a13743117a065ea29f8c06e8062,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1546,https://github.com/hyrise/hyrise/pull/1817,https://github.com/hyrise/hyrise/commit/318de2e8411d380a0d4b49060534c1c45ea09c52,https://github.com/hyrise/hyrise/commit/7fa470a4da928df6325f0bd2a47c13ef6bebdcc5,https://github.com/hyrise/hyrise/commit/03ccb24a050fa69c37556c4a7304c05a8a42769c,https://github.com/hyrise/hyrise/commit/7e3cfa8616ac2e6cada68a6aa9987f8e547cda57,https://github.com/hyrise/hyrise/commit/821ddb8c10cba71914b6e6a33d149a243ab08d2e,https://github.com/hyrise/hyrise/commit/c17c7d33cd705892ebeab4bb47fd6b98c6a95a8e,https://github.com/hyrise/hyrise/commit/0d5d7f9aa9b9acef8402c98e406ad68b505092b7,https://github.com/hyrise/hyrise/commit/9c75239acb3ed75784dd54a32a00f4e2bf2ef15d,https://github.com/hyrise/hyrise/commit/92f9fe083e12b2c097165801f589abc193bbf354,https://github.com/hyrise/hyrise/commit/d235f4bcfede9fc28b28f11997bf91db7bc5b866,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2254,https://github.com/hyrise/hyrise/commit/2d494ffc766d850d7760dff1a1fbb5496d135152,https://github.com/hyrise/hyrise/commit/33a3a9ee71374b686a1b5e679fcd6290e2e7a94f,https://github.com/hyrise/hyrise/commit/56423481f6666e2f9189855c70453d76d5ebc3e4,https://github.com/hyrise/hyrise/commit/c7cff8a590b17944fa6aec8cca8baf4f348b9b0e,https://github.com/hyrise/hyrise/commit/f201cbfdaeec28dc08da785210aef5e31a3e9828,https://github.com/hyrise/hyrise/commit/a6ee54ae75c1c053bfb12f9147433680be1817d9,https://github.com/hyrise/hyrise/commit/44f31147ed69e04e03a7e01c75aed2b90107bb3e,https://github.com/hyrise/hyrise/commit/27cebf4a79c053d50561092c12d785795140334a,https://github.com/hyrise/hyrise/commit/669761e2c7d5bad4782c004d4c4645392b563ccf,https://github.com/hyrise/hyrise/commit/79853d4f20f3355fceae8d98b221098956cd170f,https://github.com/hyrise/hyrise/commit/afc2e549123facc71776a8750a3867d2bc93f362,https://github.com/hyrise/hyrise/commit/7bb9cc34cde566fa1914fef3af26362c6acae0a6,https://github.com/hyrise/hyrise/commit/566959b4633f7747ead91c0a80612c0a832b1221,https://github.com/hyrise/hyrise/commit/cac124ce3f78edf412bb6f28731edf11c9a9644c,https://github.com/hyrise/hyrise/commit/47a8239c554571456ad8b7e34354253412060c6c,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2288,https://github.com/hyrise/hyrise/commit/7be85524352683f7cdbebd228e2af19d420e24b6,https://github.com/hyrise/hyrise/commit/450246788e084c13c1ae3877174d02ae0648bc5f,https://github.com/hyrise/hyrise/commit/cfcefc472b6169fe271f8119cc3234f5555baf1e,https://github.com/hyrise/hyrise/commit/0919f6b30f0175a1472bc55d4ed5bdf4dcd5f446,https://github.com/hyrise/hyrise/commit/67a511dd078f1fe2956858bb5f408da80bc40174,https://github.com/hyrise/hyrise/commit/6fe9560ea37490f1082bccee3c7d48012a5f511f,https://github.com/hyrise/hyrise/commit/b114b3370080c2dee42c0eef235ee0f43102d8b7,https://github.com/hyrise/hyrise/commit/0a8c60f2108d88ae8f6183171e2bbf6ea7e59686,https://github.com/hyrise/hyrise/commit/d021268b7957d21e28bbf289043c09f7830ce2ae,https://github.com/hyrise/hyrise/commit/5444c60a60c1fede41413473053fbffc0350e280,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2237,https://github.com/hyrise/hyrise/commit/5fe1cbcde6283fc1fd51056dd526d07472d2e2c2,https://github.com/hyrise/hyrise/commit/4952364efe81475bb8ee9f8c15fffcbd2aa5d5ae,https://github.com/hyrise/hyrise/commit/4e5bfa71cb63bb762c3002583a6966cfa81d74fe,https://github.com/hyrise/hyrise/commit/b200bbc5760e5d32c5c0deaac2dafd13a770f6ec,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2284,https://github.com/hyrise/hyrise/commit/780215ab0736dd61fc842aaf03b3e001ada53b12,https://github.com/hyrise/hyrise/commit/703e3aace5d95ad31b590f5109bf582374ceddbc,https://github.com/hyrise/hyrise/commit/33de60b53bd65430ec4796dca434285058951992,https://github.com/hyrise/hyrise/commit/99f4e8f25aac7fe7b9893bab4960c02447f40319,https://github.com/hyrise/hyrise/commit/1234462bfe22e14c652a77cbe44ae5e3d65208d5,https://github.com/hyrise/hyrise/commit/9488a6cd7ed725d8d69929869aa3635d46e00736,https://github.com/hyrise/hyrise/commit/6fd2d55ab453dd316b093b2d414117406f67988b,https://github.com/hyrise/hyrise/commit/807fb0165cfcc8b5c59e182023d9a3d19f7b5932,https://github.com/hyrise/hyrise/commit/749b5c0d340a9676b8346c9e3aa3643b2262e529,https://github.com/hyrise/hyrise/commit/40e014e43b7a5b6d8f70f7795c6a549aa7ce89ba,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2070,https://github.com/hyrise/hyrise/commit/51d2b23dc5ebde62d22616ee529acf21c5b81ca6,https://github.com/hyrise/hyrise/commit/d2c6d1048124e0b4de83f4a8d3a257ea0d3de5a3,https://github.com/hyrise/hyrise/commit/7d321b2302fc230610c97f26f7b7f22fdc337b01,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2243,https://github.com/hyrise/hyrise/commit/1da2b7ecd75ebac8ed40c51d056a185c9e021221,https://github.com/hyrise/hyrise/commit/da22ce187cad2fd6b89c5d0749bb145eec68c489,https://github.com/hyrise/hyrise/commit/8d2d0bddc7c89da336b08136014197d1c7ed024a,https://github.com/hyrise/hyrise/commit/c127aff519d392b688e8325e111b9d4e56925590,https://github.com/hyrise/hyrise/commit/9b951ff4b91ca53bc75efebe5c42ce9c0975bd7f,https://github.com/hyrise/hyrise/commit/a9bf497ab33ca5b253e0cec67fbf5d498f076142,https://github.com/hyrise/hyrise/commit/9273a3089adb9ba35c63184efa99e0224a429466,https://github.com/hyrise/hyrise/commit/860340ae9f0a8da873c8e5ed9cd2e9bb63501a69,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2246,https://github.com/hyrise/hyrise/commit/6db30e9ce9050193db25634e31e422e653a5980d,https://github.com/hyrise/hyrise/commit/d931077b42164641d2d5353f833d0c08e83d6168,https://github.com/hyrise/hyrise/commit/0a6d6a226e8b264732d35d933f39ed4a8f011ffa,https://github.com/hyrise/hyrise/commit/89402034bdb8616bc2292c2fd4ad30a069d7e23e,https://github.com/hyrise/hyrise/commit/57917b92f8c93fc1b88e012923aae982253fbe6a,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2239,https://github.com/hyrise/hyrise/commit/aab7ddc13304199a70602995a8d90673c573ff5b,https://github.com/hyrise/hyrise/commit/6092fe73779267bec92a05d627468a6ca70351af,https://github.com/hyrise/hyrise/commit/e70fccbcce12c90aa68ca5b5c78e999443fc6be1,https://github.com/hyrise/hyrise/commit/2480aea7225d0a13743117a065ea29f8c06e8062,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1538,https://github.com/hyrise/hyrise/pull/2244,https://github.com/hyrise/hyrise/commit/583cb10adc7c603f484064b4bf4bb49f3b1783db,https://github.com/hyrise/hyrise/commit/4e504651cfe1978a61593c30da0188581846795e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1509,https://github.com/hyrise/hyrise/pull/2544,https://github.com/hyrise/hyrise/commit/b06744c258d51b740fdf25e8256311c84c9f3d4f,https://github.com/hyrise/hyrise/commit/00af3dc2f12d4f20d66bd7a931ae6cf35cb58330,https://github.com/hyrise/hyrise/commit/38f9ef2a665ad812355b06e05a4f007331f93623,https://github.com/hyrise/hyrise/commit/edb1acac472323ff45449c3594185ba9a023c0e8,https://github.com/hyrise/hyrise/commit/5aa95619f599d1d205efaba9bd2961dd4d8c562c,https://github.com/hyrise/hyrise/commit/ceddc0f494977ae7d41f0b4e6b29fb898d9c91cc,https://github.com/hyrise/hyrise/commit/5cd7b13881156d36aff2385e15250cf7bb3d3139,https://github.com/hyrise/hyrise/commit/8b2215ab7b0ba3e4e9964c560ef05c9c8f795d57,https://github.com/hyrise/hyrise/commit/ad6319136ead727f771cd805c288f1d4327e5f89,https://github.com/hyrise/hyrise/commit/93674a3b560bc56884d510190cf9596502030f97,https://github.com/hyrise/hyrise/commit/ef546ffa0ad1a57bf047683c7320d0755471f635,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1509,https://github.com/hyrise/hyrise/pull/2247,https://github.com/hyrise/hyrise/commit/2b8b73441c100db9aff59fe4859c16ef8032723c,https://github.com/hyrise/hyrise/commit/87064e3c43407d0b6c3e6f5bc728d5fd2902710e,https://github.com/hyrise/hyrise/commit/ca544fce3691e0cbff32c265694b81c9e3c7d26f,https://github.com/hyrise/hyrise/commit/0959e320e1598b4e8fbb840bb8b4e26dcd7bb3b2,https://github.com/hyrise/hyrise/commit/d58322e519e2f006dfd468b7fa2c7787c7cf2a0b,https://github.com/hyrise/hyrise/commit/7aa3c95a834ca8922b41e72181c3499bdaf8a3b4,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1509,https://github.com/hyrise/hyrise/pull/2239,https://github.com/hyrise/hyrise/commit/aab7ddc13304199a70602995a8d90673c573ff5b,https://github.com/hyrise/hyrise/commit/6092fe73779267bec92a05d627468a6ca70351af,https://github.com/hyrise/hyrise/commit/e70fccbcce12c90aa68ca5b5c78e999443fc6be1,https://github.com/hyrise/hyrise/commit/2480aea7225d0a13743117a065ea29f8c06e8062,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1509,https://github.com/hyrise/hyrise/pull/1225,https://github.com/hyrise/hyrise/commit/421c27469fc5ca9e31d5921a1c736c7fad0754b1,https://github.com/hyrise/hyrise/commit/34c2299af1b15581def11b1c9332f85f141c330e,https://github.com/hyrise/hyrise/commit/5c9855317e55685bbc91f25ef4e78491f195b182,https://github.com/hyrise/hyrise/commit/841ba498a844b2ac27c8340da6aedc715ad13042,https://github.com/hyrise/hyrise/commit/9cbb3060be460477e60e2e01ca2ad51db38fe6a1,https://github.com/hyrise/hyrise/commit/5e1a51b50f9a80ff6bcfe67e0e468e8cbba57b5c,https://github.com/hyrise/hyrise/commit/612b58f6fd2a6fcd9f8c73ee82565ee0d33d6ee8,https://github.com/hyrise/hyrise/commit/6a657aa6d82a0e13897c00a59a82d1636d454a7a,https://github.com/hyrise/hyrise/commit/2e22dcd3c66dd61f095076b4b0a3cc3b28511933,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1488,https://github.com/hyrise/hyrise/pull/2586,https://github.com/hyrise/hyrise/commit/3ec9b21705d67fff653f1f934a979b1a667a7be9,https://github.com/hyrise/hyrise/commit/13811034861401fa461b1666db18639e00fe168c,https://github.com/hyrise/hyrise/commit/93c0844c3415cc81d26572fdc55ea8c6816ead20,https://github.com/hyrise/hyrise/commit/7336be4e1e11133f925fc55265058b6d7c06974e,https://github.com/hyrise/hyrise/commit/f32da24e3f83897366101e2266610a4dd28bfd76,https://github.com/hyrise/hyrise/commit/05565a1dac552d199f2608927fa2675a1e35566a,https://github.com/hyrise/hyrise/commit/d6d449d2b68cb42c3629dbc84f67f2648f88f6d4,https://github.com/hyrise/hyrise/commit/efa114e261af5f82cd115985366fcf694dd2944a,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1488,https://github.com/hyrise/hyrise/pull/2536,https://github.com/hyrise/hyrise/commit/8c4202c1bdeb2180ef98679656620264bf7476fe,https://github.com/hyrise/hyrise/commit/a67a86ab030cc473114a556718e3cd2b84b517aa,https://github.com/hyrise/hyrise/commit/6a7fe87374da00d1522743096fc05213661b8aff,https://github.com/hyrise/hyrise/commit/7ad0ef30ceb11c263ede4eb2ca48e23db59ccf5a,https://github.com/hyrise/hyrise/commit/167caa6afa6249be05b1b54cd7736afb04b9957a,https://github.com/hyrise/hyrise/commit/c51945db03e70b7eccc4bbec561b3ea8c47ef19d,https://github.com/hyrise/hyrise/commit/c60d24f88e2eeb9564996d5421ea4631376b8b85,https://github.com/hyrise/hyrise/commit/7c555d1bda5dea402815d9d3a1a54e890c1df533,https://github.com/hyrise/hyrise/commit/b907a0d393af4f06c0061ba6ad5a9d585bf7b01f,https://github.com/hyrise/hyrise/commit/dc83b5ddd90344939f033454a69304db7d92babf,https://github.com/hyrise/hyrise/commit/35de918cb997d267ae9c5b26216c3ab327750bcb,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1488,https://github.com/hyrise/hyrise/pull/2447,https://github.com/hyrise/hyrise/commit/1c2ca60bfa3fc2b6c94bbe91ccdea2811b27990c,https://github.com/hyrise/hyrise/commit/44b0d44f7c72b46cb8f2f57e18707a4db191dfcc,https://github.com/hyrise/hyrise/commit/83bf348f16857fdc7df559595c43531cea54cf19,https://github.com/hyrise/hyrise/commit/3319bff561c7dc698bae27d6098a99edb6ad3afe,https://github.com/hyrise/hyrise/commit/6cbb39c6ebc6fc87195382159818728ba2aae98e,https://github.com/hyrise/hyrise/commit/00d9ca3d27226b9a8d34ea57ecacae66a2b8d5dd,https://github.com/hyrise/hyrise/commit/bff3a04c20680d85152caa7c49671fa26d7c65fa,https://github.com/hyrise/hyrise/commit/871065040a0ddfd00f8bfa62684f7d3c0c7ba254,https://github.com/hyrise/hyrise/commit/8a77f285795c440588287e0392013ae78ca01f2e,https://github.com/hyrise/hyrise/commit/456f1af84c96431c914f9637c4b063de56359e94,https://github.com/hyrise/hyrise/commit/4f1bc2bc4ff30943ecc4ff7441363daf482dcd0f,https://github.com/hyrise/hyrise/commit/d3ab83eb84a3ddbefccfaa6a79c500e3db8a1f68,https://github.com/hyrise/hyrise/commit/1c57c52f9843d5e7ee38a5cc098e70bff1eff1f5,https://github.com/hyrise/hyrise/commit/4ed88c307c32f127a41590890c2ccacad7871070,https://github.com/hyrise/hyrise/commit/9707193e87638bc2172535e2d358a718820df1cd,https://github.com/hyrise/hyrise/commit/9c62e585577d4d3bbe6bec8664cf6e7f87c65353,https://github.com/hyrise/hyrise/commit/7dffbb99a84734319f7d83ca3aa2914820fd1b67,https://github.com/hyrise/hyrise/commit/0e60e3a6681648d37c7c72b2fa1c660909ec7f98,https://github.com/hyrise/hyrise/commit/9727ba750c988aafbc9fdfed3f0f9905e96aa8bd,https://github.com/hyrise/hyrise/commit/8f2524b4cac5372440163b66cba505748cafa57d,,,,,,,,,,
https://github.com/hyrise/hyrise,1488,https://github.com/hyrise/hyrise/pull/2252,https://github.com/hyrise/hyrise/commit/13527128da546a93e842f8bde74acd33f3979094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1488,https://github.com/hyrise/hyrise/pull/2142,https://github.com/hyrise/hyrise/commit/4dcdfabc283d4e942d68c49714ebfbb779bb695e,https://github.com/hyrise/hyrise/commit/2e99b6e10ff66a8527366408d218f2f5b405b301,https://github.com/hyrise/hyrise/commit/d02deafbf629f87706d85837dc5c5f4a6f6d0c3a,https://github.com/hyrise/hyrise/commit/d6b2fbb4f59c1d0ddb891e4cc61e697e5c8fe65b,https://github.com/hyrise/hyrise/commit/9d185404c0e4999a96914fe84eb32d243f8eee66,https://github.com/hyrise/hyrise/commit/c524427767361551837d9bca8cc14dfaa262cd3a,https://github.com/hyrise/hyrise/commit/fbf0dab921ed512df79dd3d13b033fad30ed07b8,https://github.com/hyrise/hyrise/commit/484d162941b7d7bc236b36a063c9505183b1e763,https://github.com/hyrise/hyrise/commit/25534126def10a4b078b54191d5c067a916bebb0,https://github.com/hyrise/hyrise/commit/25a7af124238a699bd0ab28ded3db95b94f6563a,https://github.com/hyrise/hyrise/commit/adba2ed0a327b2a895410b7a47f32fef608bac19,https://github.com/hyrise/hyrise/commit/ec656820f631efadc04ef6d122b4fafee89da5d4,https://github.com/hyrise/hyrise/commit/eb7d167945d21a796627c77e24c780fb4a87bd12,https://github.com/hyrise/hyrise/commit/a1580b21103a36cfa767babefb88db955991b57d,https://github.com/hyrise/hyrise/commit/392b030761345c54a5be7e6150798d9e5fb95f54,https://github.com/hyrise/hyrise/commit/717302dff0bde6321627f589f92c1180dadf1409,https://github.com/hyrise/hyrise/commit/796a93553eb8fc49115ec44bd5c3eee69363d3a3,https://github.com/hyrise/hyrise/commit/94209750e98eba947820eeecde5f1d3a50da187b,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1488,https://github.com/hyrise/hyrise/pull/2244,https://github.com/hyrise/hyrise/commit/583cb10adc7c603f484064b4bf4bb49f3b1783db,https://github.com/hyrise/hyrise/commit/4e504651cfe1978a61593c30da0188581846795e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1470,https://github.com/hyrise/hyrise/pull/2625,https://github.com/hyrise/hyrise/commit/52e417a127dc4649de8b61e7026865e1ddfaaae0,https://github.com/hyrise/hyrise/commit/c7d23f9721f68822852a871e0820746951fc52d0,https://github.com/hyrise/hyrise/commit/777f95968f40539e15ec89cc871e2aafafef1f24,https://github.com/hyrise/hyrise/commit/9832a6c8285b4019e7d879cd7ac8cdb1bbfd07e3,https://github.com/hyrise/hyrise/commit/1ad8eac0542847fa3ae35cb687aaea255f30f617,https://github.com/hyrise/hyrise/commit/a0c7f31315542620b052002b2f70ac83c0df5512,https://github.com/hyrise/hyrise/commit/704c82d3bae94d833ae545c04d4e70f82c928b5d,https://github.com/hyrise/hyrise/commit/04c386675acfd37f2b668866f22a87148de04cba,https://github.com/hyrise/hyrise/commit/2fa0ade171557f827b8d2b2244ee9f95f3af7db8,https://github.com/hyrise/hyrise/commit/68bec6b1a6a7a86580c5dc330ba0a01c501bf5fd,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1470,https://github.com/hyrise/hyrise/pull/2312,https://github.com/hyrise/hyrise/commit/17b75a1aaa7c21261a0c7248b81b359b415625c9,https://github.com/hyrise/hyrise/commit/a3591d3e628e09b97a026fc899ead6082f45abbd,https://github.com/hyrise/hyrise/commit/1463bd48b20cc4c55563e39a56b4d8c288a9b18a,https://github.com/hyrise/hyrise/commit/5dfbda6701c084ba94931273b3d959c8f94ca71f,https://github.com/hyrise/hyrise/commit/eb689d8ea824b630ae2f94932ca4e514fd1c7b86,https://github.com/hyrise/hyrise/commit/54e936219564131d11eba6b9a294da15445bdd25,https://github.com/hyrise/hyrise/commit/86a12ecdbc19941e95b3bb2464e0e32e661f8953,https://github.com/hyrise/hyrise/commit/37470993e96bbd2c0c760dea87604bd02838910d,https://github.com/hyrise/hyrise/commit/afd3459b7ef39fb2e593a928b94d06669081cf57,https://github.com/hyrise/hyrise/commit/eb41a2ea5621e6135836aa959a434be825673bb9,https://github.com/hyrise/hyrise/commit/72ebaae5fd44cac4a8e8e7f21ab144985ebe0206,https://github.com/hyrise/hyrise/commit/79c8828c8ed2fbccefcc420c1c4c5bb2acb201d8,https://github.com/hyrise/hyrise/commit/1c76240dd95c34244621d682a8ad5fb2bbc6d4cc,https://github.com/hyrise/hyrise/commit/7a40156e55d0d29acf5807f0fdf02aa68ee822e2,https://github.com/hyrise/hyrise/commit/d96a6c8f4e59c4b62791b7b5af53cac8d17a0684,https://github.com/hyrise/hyrise/commit/d0b74ac4f5eca853c6ff2c500085464c6c1fcf16,https://github.com/hyrise/hyrise/commit/9e4a371ec1a76446ac2d47ae309c09a8eb8a64e0,https://github.com/hyrise/hyrise/commit/c9501e5678948f9f2f5ab7e2d5544653ab3c0753,https://github.com/hyrise/hyrise/commit/d39cbb8e46d0284f00e98c194fd3b9ffbb310c58,,,,,,,,,,,
https://github.com/hyrise/hyrise,1470,https://github.com/hyrise/hyrise/pull/2365,https://github.com/hyrise/hyrise/commit/405bc9ea0b7eeefc2ef7af8fb175b8d235800e7c,https://github.com/hyrise/hyrise/commit/5485efc62fb707dc38049622f2e417d5ed6905b0,https://github.com/hyrise/hyrise/commit/4bf748103e4aef677f140f6bf35cc68232868cc4,https://github.com/hyrise/hyrise/commit/a54d7621e627b3a0318905b431c28b256d46bed3,https://github.com/hyrise/hyrise/commit/18b9f270839e0b7761df08f2df01fb28178d39b0,https://github.com/hyrise/hyrise/commit/16715b37c9903a789a3f11085823c652501fce7e,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1470,https://github.com/hyrise/hyrise/pull/2252,https://github.com/hyrise/hyrise/commit/13527128da546a93e842f8bde74acd33f3979094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1470,https://github.com/hyrise/hyrise/pull/2244,https://github.com/hyrise/hyrise/commit/583cb10adc7c603f484064b4bf4bb49f3b1783db,https://github.com/hyrise/hyrise/commit/4e504651cfe1978a61593c30da0188581846795e,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1470,https://github.com/hyrise/hyrise/pull/2243,https://github.com/hyrise/hyrise/commit/1da2b7ecd75ebac8ed40c51d056a185c9e021221,https://github.com/hyrise/hyrise/commit/da22ce187cad2fd6b89c5d0749bb145eec68c489,https://github.com/hyrise/hyrise/commit/8d2d0bddc7c89da336b08136014197d1c7ed024a,https://github.com/hyrise/hyrise/commit/c127aff519d392b688e8325e111b9d4e56925590,https://github.com/hyrise/hyrise/commit/9b951ff4b91ca53bc75efebe5c42ce9c0975bd7f,https://github.com/hyrise/hyrise/commit/a9bf497ab33ca5b253e0cec67fbf5d498f076142,https://github.com/hyrise/hyrise/commit/9273a3089adb9ba35c63184efa99e0224a429466,https://github.com/hyrise/hyrise/commit/860340ae9f0a8da873c8e5ed9cd2e9bb63501a69,,,,,,,,,,,,,,,,,,,,,,
https://github.com/hyrise/hyrise,1470,https://github.com/hyrise/hyrise/pull/1781,https://github.com/hyrise/hyrise/commit/198dccc080d36293ea97eda195103a44c8bd05cd,https://github.com/hyrise/hyrise/commit/6ba741e9c0f5ddf2c310155b8b868699b3374d33,https://github.com/hyrise/hyrise/commit/cd4bf1b0445a509a9d868cb87c1c40abf1516d9c,https://github.com/hyrise/hyrise/commit/392a933e79112f43767c77a3d954fd44949cc81e,,,,,,,,,,,,,,,,,,,,,,,,,,
